dataset,split,label,width,height,aspect_ratio,pixels,mode,size_bytes,filepath,filename,corrupt
train_pneumonia,train,pneumonia,1416,1056,1.341,1495296,L,164143,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1576_bacteria_4126.jpeg,person1576_bacteria_4126.jpeg,False
train_pneumonia,train,pneumonia,960,696,1.379,668160,L,48143,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1180_bacteria_3128.jpeg,person1180_bacteria_3128.jpeg,False
train_pneumonia,train,pneumonia,928,624,1.487,579072,L,42059,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person354_bacteria_1634.jpeg,person354_bacteria_1634.jpeg,False
train_pneumonia,train,pneumonia,1136,872,1.303,990592,L,66296,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person443_bacteria_1926.jpeg,person443_bacteria_1926.jpeg,False
train_pneumonia,train,pneumonia,1072,744,1.441,797568,L,65816,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person475_bacteria_2024.jpeg,person475_bacteria_2024.jpeg,False
train_pneumonia,train,pneumonia,1144,928,1.233,1061632,L,89573,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1034_virus_1728.jpeg,person1034_virus_1728.jpeg,False
train_pneumonia,train,pneumonia,1504,1064,1.414,1600256,L,142864,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person940_virus_1605.jpeg,person940_virus_1605.jpeg,False
train_pneumonia,train,pneumonia,734,307,2.391,225338,RGB,19087,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person719_virus_1338.jpeg,person719_virus_1338.jpeg,False
train_pneumonia,train,pneumonia,1016,672,1.512,682752,L,40602,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person438_bacteria_1890.jpeg,person438_bacteria_1890.jpeg,False
train_pneumonia,train,pneumonia,1184,688,1.721,814592,L,55950,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person493_bacteria_2086.jpeg,person493_bacteria_2086.jpeg,False
train_pneumonia,train,pneumonia,1048,648,1.617,679104,L,62712,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1342_bacteria_3407.jpeg,person1342_bacteria_3407.jpeg,False
train_pneumonia,train,pneumonia,1160,904,1.283,1048640,L,78459,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1937_bacteria_4853.jpeg,person1937_bacteria_4853.jpeg,False
train_pneumonia,train,pneumonia,1192,568,2.099,677056,L,51562,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person261_virus_543.jpeg,person261_virus_543.jpeg,False
train_pneumonia,train,pneumonia,1240,752,1.649,932480,L,66148,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person338_bacteria_1568.jpeg,person338_bacteria_1568.jpeg,False
train_pneumonia,train,pneumonia,1352,824,1.641,1114048,L,69014,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1944_bacteria_4869.jpeg,person1944_bacteria_4869.jpeg,False
train_pneumonia,train,pneumonia,944,624,1.513,589056,L,37876,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person564_bacteria_2345.jpeg,person564_bacteria_2345.jpeg,False
train_pneumonia,train,pneumonia,1102,585,1.884,644670,L,53749,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person261_bacteria_1225.jpeg,person261_bacteria_1225.jpeg,False
train_pneumonia,train,pneumonia,1272,825,1.542,1049400,L,96625,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person265_bacteria_1236.jpeg,person265_bacteria_1236.jpeg,False
train_pneumonia,train,pneumonia,896,544,1.647,487424,L,32014,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person441_bacteria_1904.jpeg,person441_bacteria_1904.jpeg,False
train_pneumonia,train,pneumonia,1024,640,1.6,655360,L,71114,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1501_virus_2611.jpeg,person1501_virus_2611.jpeg,False
train_pneumonia,train,pneumonia,1640,1328,1.235,2177920,L,174136,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person482_virus_984.jpeg,person482_virus_984.jpeg,False
train_pneumonia,train,pneumonia,496,240,2.067,119040,RGB,11082,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person316_virus_641.jpeg,person316_virus_641.jpeg,False
train_pneumonia,train,pneumonia,1616,912,1.772,1473792,L,110778,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person657_virus_1240.jpeg,person657_virus_1240.jpeg,False
train_pneumonia,train,pneumonia,984,784,1.255,771456,L,55519,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person61_bacteria_293.jpeg,person61_bacteria_293.jpeg,False
train_pneumonia,train,pneumonia,1248,880,1.418,1098240,L,114901,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person80_virus_150.jpeg,person80_virus_150.jpeg,False
train_pneumonia,train,pneumonia,1096,536,2.045,587456,L,56323,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1306_bacteria_3272.jpeg,person1306_bacteria_3272.jpeg,False
train_pneumonia,train,pneumonia,1633,1080,1.512,1763640,L,106455,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1243_bacteria_3199.jpeg,person1243_bacteria_3199.jpeg,False
train_pneumonia,train,pneumonia,1584,1104,1.435,1748736,L,122206,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1830_bacteria_4693.jpeg,person1830_bacteria_4693.jpeg,False
train_pneumonia,train,pneumonia,944,440,2.145,415360,L,35607,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1617_bacteria_4255.jpeg,person1617_bacteria_4255.jpeg,False
train_pneumonia,train,pneumonia,1416,1088,1.301,1540608,L,143797,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1357_virus_2338.jpeg,person1357_virus_2338.jpeg,False
train_pneumonia,train,pneumonia,920,672,1.369,618240,L,39898,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1256_bacteria_3214.jpeg,person1256_bacteria_3214.jpeg,False
train_pneumonia,train,pneumonia,878,584,1.503,512752,RGB,36219,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person795_virus_1427.jpeg,person795_virus_1427.jpeg,False
train_pneumonia,train,pneumonia,1656,1200,1.38,1987200,L,179067,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1481_bacteria_3865.jpeg,person1481_bacteria_3865.jpeg,False
train_pneumonia,train,pneumonia,1232,768,1.604,946176,L,92279,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1503_virus_2613.jpeg,person1503_virus_2613.jpeg,False
train_pneumonia,train,pneumonia,1160,752,1.543,872320,L,59337,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person153_virus_304.jpeg,person153_virus_304.jpeg,False
train_pneumonia,train,pneumonia,936,560,1.671,524160,L,35561,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person605_bacteria_2466.jpeg,person605_bacteria_2466.jpeg,False
train_pneumonia,train,pneumonia,1528,1176,1.299,1796928,L,117993,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person487_bacteria_2056.jpeg,person487_bacteria_2056.jpeg,False
train_pneumonia,train,pneumonia,1008,696,1.448,701568,L,50305,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person461_virus_950.jpeg,person461_virus_950.jpeg,False
train_pneumonia,train,pneumonia,1520,936,1.624,1422720,L,99390,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1009_virus_1694.jpeg,person1009_virus_1694.jpeg,False
train_pneumonia,train,pneumonia,1458,944,1.544,1376352,L,116243,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1156_virus_1935.jpeg,person1156_virus_1935.jpeg,False
train_pneumonia,train,pneumonia,1104,704,1.568,777216,L,80427,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1529_virus_2663.jpeg,person1529_virus_2663.jpeg,False
train_pneumonia,train,pneumonia,824,560,1.471,461440,L,41533,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person441_bacteria_1912.jpeg,person441_bacteria_1912.jpeg,False
train_pneumonia,train,pneumonia,888,584,1.521,518592,L,46185,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1236_bacteria_3192.jpeg,person1236_bacteria_3192.jpeg,False
train_pneumonia,train,pneumonia,1016,664,1.53,674624,L,40933,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1056_bacteria_2990.jpeg,person1056_bacteria_2990.jpeg,False
train_pneumonia,train,pneumonia,1256,840,1.495,1055040,L,95831,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1601_bacteria_4209.jpeg,person1601_bacteria_4209.jpeg,False
train_pneumonia,train,pneumonia,1208,656,1.841,792448,L,63042,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1213_virus_2058.jpeg,person1213_virus_2058.jpeg,False
train_pneumonia,train,pneumonia,1642,1133,1.449,1860386,L,166775,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1483_virus_2574.jpeg,person1483_virus_2574.jpeg,False
train_pneumonia,train,pneumonia,1168,1072,1.09,1252096,L,85085,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person22_bacteria_77.jpeg,person22_bacteria_77.jpeg,False
train_pneumonia,train,pneumonia,1096,760,1.442,832960,L,55934,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person478_bacteria_2032.jpeg,person478_bacteria_2032.jpeg,False
train_pneumonia,train,pneumonia,1272,882,1.442,1121904,L,135810,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1149_virus_1925.jpeg,person1149_virus_1925.jpeg,False
train_pneumonia,train,pneumonia,1467,1044,1.405,1531548,L,92353,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1040_bacteria_2974.jpeg,person1040_bacteria_2974.jpeg,False
train_pneumonia,train,pneumonia,1104,888,1.243,980352,L,95702,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person537_bacteria_2261.jpeg,person537_bacteria_2261.jpeg,False
train_pneumonia,train,pneumonia,1264,896,1.411,1132544,L,81400,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person310_bacteria_1450.jpeg,person310_bacteria_1450.jpeg,False
train_pneumonia,train,pneumonia,992,464,2.138,460288,L,51973,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1536_virus_2673.jpeg,person1536_virus_2673.jpeg,False
train_pneumonia,train,pneumonia,1408,1056,1.333,1486848,L,121656,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1042_virus_1737.jpeg,person1042_virus_1737.jpeg,False
train_pneumonia,train,pneumonia,1208,984,1.228,1188672,L,113150,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1268_virus_2161.jpeg,person1268_virus_2161.jpeg,False
train_pneumonia,train,pneumonia,550,276,1.993,151800,RGB,12085,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1700_bacteria_4502.jpeg,person1700_bacteria_4502.jpeg,False
train_pneumonia,train,pneumonia,1974,1720,1.148,3395280,L,258974,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person718_bacteria_2620.jpeg,person718_bacteria_2620.jpeg,False
train_pneumonia,train,pneumonia,930,587,1.584,545910,RGB,40760,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person714_bacteria_2615.jpeg,person714_bacteria_2615.jpeg,False
train_pneumonia,train,pneumonia,1232,768,1.604,946176,L,66518,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person552_bacteria_2315.jpeg,person552_bacteria_2315.jpeg,False
train_pneumonia,train,pneumonia,904,624,1.449,564096,L,33161,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1019_bacteria_2950.jpeg,person1019_bacteria_2950.jpeg,False
train_pneumonia,train,pneumonia,968,499,1.94,483032,RGB,40719,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person813_bacteria_2723.jpeg,person813_bacteria_2723.jpeg,False
train_pneumonia,train,pneumonia,776,488,1.59,378688,L,29107,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person579_bacteria_2386.jpeg,person579_bacteria_2386.jpeg,False
train_pneumonia,train,pneumonia,936,568,1.648,531648,L,46740,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1059_virus_1758.jpeg,person1059_virus_1758.jpeg,False
train_pneumonia,train,pneumonia,1080,840,1.286,907200,L,63697,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person328_bacteria_1513.jpeg,person328_bacteria_1513.jpeg,False
train_pneumonia,train,pneumonia,1520,960,1.583,1459200,L,109152,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1124_virus_1851.jpeg,person1124_virus_1851.jpeg,False
train_pneumonia,train,pneumonia,952,688,1.384,654976,L,45569,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person266_bacteria_1237.jpeg,person266_bacteria_1237.jpeg,False
train_pneumonia,train,pneumonia,1248,1048,1.191,1307904,L,95278,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1188_virus_2024.jpeg,person1188_virus_2024.jpeg,False
train_pneumonia,train,pneumonia,1360,776,1.753,1055360,L,81942,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person617_virus_1187.jpeg,person617_virus_1187.jpeg,False
train_pneumonia,train,pneumonia,1368,936,1.462,1280448,L,122312,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1472_bacteria_3834.jpeg,person1472_bacteria_3834.jpeg,False
train_pneumonia,train,pneumonia,920,744,1.237,684480,L,56065,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1180_virus_2013.jpeg,person1180_virus_2013.jpeg,False
train_pneumonia,train,pneumonia,1072,720,1.489,771840,L,68791,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1930_bacteria_4841.jpeg,person1930_bacteria_4841.jpeg,False
train_pneumonia,train,pneumonia,1088,544,2.0,591872,L,36498,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1341_bacteria_3406.jpeg,person1341_bacteria_3406.jpeg,False
train_pneumonia,train,pneumonia,1328,968,1.372,1285504,L,99355,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person340_bacteria_1575.jpeg,person340_bacteria_1575.jpeg,False
train_pneumonia,train,pneumonia,1512,1075,1.407,1625400,L,143257,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person590_bacteria_2428.jpeg,person590_bacteria_2428.jpeg,False
train_pneumonia,train,pneumonia,1160,856,1.355,992960,L,90580,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1214_virus_2059.jpeg,person1214_virus_2059.jpeg,False
train_pneumonia,train,pneumonia,1330,844,1.576,1122520,L,105579,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1140_virus_1885.jpeg,person1140_virus_1885.jpeg,False
train_pneumonia,train,pneumonia,752,592,1.27,445184,L,27694,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person353_bacteria_1626.jpeg,person353_bacteria_1626.jpeg,False
train_pneumonia,train,pneumonia,928,480,1.933,445440,L,32474,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1265_bacteria_3223.jpeg,person1265_bacteria_3223.jpeg,False
train_pneumonia,train,pneumonia,968,696,1.391,673728,L,44158,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person502_bacteria_2119.jpeg,person502_bacteria_2119.jpeg,False
train_pneumonia,train,pneumonia,1472,1088,1.353,1601536,L,170416,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1488_virus_2585.jpeg,person1488_virus_2585.jpeg,False
train_pneumonia,train,pneumonia,1368,1141,1.199,1560888,L,129532,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1211_bacteria_3163.jpeg,person1211_bacteria_3163.jpeg,False
train_pneumonia,train,pneumonia,1024,632,1.62,647168,L,53899,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person483_virus_985.jpeg,person483_virus_985.jpeg,False
train_pneumonia,train,pneumonia,1088,672,1.619,731136,L,44881,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1096_bacteria_3037.jpeg,person1096_bacteria_3037.jpeg,False
train_pneumonia,train,pneumonia,1272,1040,1.223,1322880,L,98616,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person326_bacteria_1504.jpeg,person326_bacteria_1504.jpeg,False
train_pneumonia,train,pneumonia,920,544,1.691,500480,L,45176,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1545_bacteria_4042.jpeg,person1545_bacteria_4042.jpeg,False
train_pneumonia,train,pneumonia,1232,624,1.974,768768,L,58017,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1652_bacteria_4383.jpeg,person1652_bacteria_4383.jpeg,False
train_pneumonia,train,pneumonia,1080,800,1.35,864000,L,75167,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person490_bacteria_2068.jpeg,person490_bacteria_2068.jpeg,False
train_pneumonia,train,pneumonia,1008,768,1.312,774144,L,82504,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person841_bacteria_2761.jpeg,person841_bacteria_2761.jpeg,False
train_pneumonia,train,pneumonia,1232,984,1.252,1212288,L,110760,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person477_bacteria_2030.jpeg,person477_bacteria_2030.jpeg,False
train_pneumonia,train,pneumonia,1240,800,1.55,992000,L,70094,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person585_bacteria_2414.jpeg,person585_bacteria_2414.jpeg,False
train_pneumonia,train,pneumonia,1424,904,1.575,1287296,L,116894,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1619_bacteria_4262.jpeg,person1619_bacteria_4262.jpeg,False
train_pneumonia,train,pneumonia,1296,1072,1.209,1389312,L,94960,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person278_virus_573.jpeg,person278_virus_573.jpeg,False
train_pneumonia,train,pneumonia,1662,1083,1.535,1799946,L,170054,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person738_virus_1360.jpeg,person738_virus_1360.jpeg,False
train_pneumonia,train,pneumonia,1092,736,1.484,803712,L,79629,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person462_bacteria_1968.jpeg,person462_bacteria_1968.jpeg,False
train_pneumonia,train,pneumonia,848,600,1.413,508800,L,37971,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person276_bacteria_1295.jpeg,person276_bacteria_1295.jpeg,False
train_pneumonia,train,pneumonia,1224,776,1.577,949824,L,74074,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1881_bacteria_4767.jpeg,person1881_bacteria_4767.jpeg,False
train_pneumonia,train,pneumonia,1008,512,1.969,516096,L,47128,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person290_bacteria_1372.jpeg,person290_bacteria_1372.jpeg,False
train_pneumonia,train,pneumonia,645,462,1.396,297990,RGB,30877,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person712_virus_1310.jpeg,person712_virus_1310.jpeg,False
train_pneumonia,train,pneumonia,1032,680,1.518,701760,L,54903,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1669_bacteria_4424.jpeg,person1669_bacteria_4424.jpeg,False
train_pneumonia,train,pneumonia,1064,592,1.797,629888,L,58918,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person29_bacteria_144.jpeg,person29_bacteria_144.jpeg,False
train_pneumonia,train,pneumonia,848,488,1.738,413824,L,29181,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person67_bacteria_328.jpeg,person67_bacteria_328.jpeg,False
train_pneumonia,train,pneumonia,428,172,2.488,73616,RGB,8045,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person407_virus_812.jpeg,person407_virus_812.jpeg,False
train_pneumonia,train,pneumonia,1136,680,1.671,772480,L,62496,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person515_virus_1032.jpeg,person515_virus_1032.jpeg,False
